,Unnamed: 0,WEEK_START,quote,author,score,country,sentiment,direction
525,1787,2024-02-05,"'On both this trip and his last tour to the region, Blinken has stressed that the Israeli government must make “difficult” decisions and move toward a two-state solution if it wants to achieve normalization with Saudi Arabia and if it wants the support of its Arab neighbors for security and reconstruction in Gaza.'",Antony Blinken,0.0,USA,0.5,0
526,1788,2024-02-05,"'The response from Hamas on a deal to free the remaining hostages and reach a sustained pause in fighting in Gaza “creates space for agreement to be reached,” despite containing what he called “some clear nonstarters.”'",Antony Blinken,0.0,USA,0.5,0
527,1789,2024-02-05,"'As I said to the prime minister and to other Israeli officials today, the daily toll that its military operations continue to take on innocent civilians remains too high'",Antony Blinken,-0.5,USA,-0.5,-1
528,1790,2024-02-05,"'Israel should open Erez so that assistance can flow to Northern Gaza, where, as I said, hundreds of thousands of people are struggling to survive under dire conditions'",Antony Blinken,-1.0,USA,-1.0,-1
529,1791,2024-02-05,'The overwhelming majority of people in Gaza had nothing to do with the attacks of October 7',Antony Blinken,-1.0,USA,-1.0,-1
530,1792,2024-02-05,"'Saudi Arabia still has a “strong interest” in normalizing relations with Israel, but the Crown Prince made clear that the war in Gaza must end and there must be “a clear, credible, timebound path to the establishment of a Palestinian state.”'",Antony Blinken,0.0,USA,0.5,0
531,1793,2024-05-27,'Israel should ask itself whether 'incremental gains' against Hamas 'stack up against' the 'unintended horrific' consequences of military action.',Antony Blinken,0.0,USA,-1.0,0
532,1794,2024-05-27,"'We have been very clear with Israel and the imperative and this is as in other instances, to immediately investigate and determine exactly what happened and why it happened.'",Antony Blinken,0.0,USA,1.0,0
533,1795,2024-05-27,"'I think we also see that even limited, focused, targeted attacks, designed to deal with terrorists who killed innocent civilians that are plotting to kill more, even those kinds of operations can have terrible, horrific, unintended consequences.'",Antony Blinken,0.0,USA,-1.0,0
534,1796,2023-10-30,'we need to do more to protect Palestinian civilians.',Antony Blinken,-0.0,USA,0.0,-1
535,1797,2023-10-30,'civilians should not suffer the consequences for (Hamas’) inhumanity and its brutality.',Antony Blinken,1.0,USA,-1.0,1
536,1798,2023-10-30,'We believe that each of these efforts would be facilitated by humanitarian pauses.',Antony Blinken,0.0,USA,0.0,0
537,1799,2023-10-30,"'there will be no partners for peace if they’re consumed by humanitarian catastrophe, and alienated by any perceived indifference to their plight.'",Antony Blinken,0.0,USA,-1.0,0
538,1800,2023-11-13,"'As we strive for peace, Gaza and the West Bank should be reunited under a single governance structure, ultimately under a revitalized Palestinian Authority, as we all work toward a two-state solution.'",Joe Biden,0.0,USA,1.0,0
539,1801,2023-11-13,'I have been emphatic with Israel’s leaders that extremist violence against Palestinians in the West Bank must stop and that those committing the violence must be held accountable.',Joe Biden,-0.5,USA,0.5,-1
540,1802,2023-10-09,"'Omar Shakir, the director of Human Rights Watch in Israel and Palestine, called the comments by Defense Minister Yoav Gallant “abhorrent” and accused Israel of using starvation as “a weapon of war.”'",Omar Shakir,-1.0,USA,-1.0,-1
541,1803,2023-10-09,"'Omar, in a phone call with CNN on Monday, emphasized the risks to the 2.2 million Palestinians living under Israel’s prolonged closure in Gaza and called for the International Criminal Court to intervene.'",Omar Shakir,-1.0,USA,-1.0,-1
542,1804,2023-10-09,"'In a statement posted to the Human Rights Watch website, Shakir also condemned the Hamas attacks on Israeli communities, saying the “deliberate targeting of civilians, indiscriminate attacks, and taking of civilians as hostages” also “amount to war crimes under international humanitarian law”'",Omar Shakir,1.0,USA,-1.0,1
543,1805,2023-10-09,I say this with respect but I’m disappointed by the foreign ministry’s statement showing no sympathy or support for the Israeli people during these tragic times.,Senate Majority Leader Chuck Schumer,0.5,USA,-0.5,1
544,1806,2024-08-05,"'We have been sending consistent messages through our diplomatic engagements encouraging people to communicate to the government of Iran that escalation is not in their interest and that we will defend Israel from attacks, and that escalation does not serve Iran’s interest, just as it doesn’t serve the interests of anyone in the region.'",State Department spokesman Matthew Miller,1.0,USA,-1.0,1
545,1807,2023-11-27,"'What I can tell you is that we have been clear and consistent since the very beginning about the need to abide by the law of war and to minimize civilian casualties and to do everything that you can in targeting to make it precise, deliberate, cautious and careful.'",John Kirby,0.0,USA,1.0,0
546,1808,2023-11-27,"'We believe they have every right and responsibility to conduct operations against Hamas – we also believe that they carry a special burden, and Secretary (Antony) Blinken has talked about that special burden, including just in his last trip to the region: to avoid civilian casualties to the maximum extent possible, to be as precise and targeted and deliberate as they can be.'",John Kirby,1.0,USA,1.0,1
547,1809,2023-11-27,"'Important to understand that the seven-day pause in fighting in Gaza came to an end because of Hamas. Hamas reneged on commitments it made — in fact, even before the pause came to end, had committed an atrocious terrorist attack in Jerusalem, killing three people, wounding others, including Americans.'",Antony Blinken,1.0,USA,-1.0,1
548,1810,2023-11-27,'I underscored the imperative of the United States that the massive loss of civilian life and displacement of the scale that we saw in northern Gaza not be repeated in the south.',Antony Blinken,0.0,USA,-0.5,0
549,1811,2024-08-19,"'The next important statement is for Hamas to say yes, and then, in the coming days, for all of the expert negotiators to get together to work on clear understandings on implementing the agreement.'",Antony Blinken,0.0,USA,0.5,0
550,1812,2023-11-13,"'The US’ “overarching objective remains the same: to bring this terrible conflict to a close as quickly as possible, while standing by Israel’s right and obligation, in full accordance with international humanitarian law, to ensure a terrorist attack like October 7th never happens again.”'",Antony Blinken,1.0,USA,-1.0,1
551,1813,2023-11-13,"'As I said in private and in public, we believe Palestinian people’s voices must be at the center of post-crisis governance in Gaza.'",Antony Blinken,-1.0,USA,1.0,-1
552,1814,2023-11-13,"'We believe in Palestinian-led governance of Gaza, with Gaza unified with the West Bank. Gaza’s reconstruction must be supported with a sustained mechanism.'",Antony Blinken,-0.5,USA,0.5,-1
553,1815,2024-02-26,"'Far too many innocent Palestinians have been killed over the course of this conflict, not just today, but over the past nearly five months.'",State Department Spokesperson Matthew Miller,-1.0,USA,-1.0,-1
554,1816,2024-09-23,"'An all-out war between Lebanese, Hezbollah and Israel would be devastating for both Lebanon and Israel. And again, we anticipate that we’d see a number of people displaced, casualties that, you know, equal or exceed what we’ve seen in Gaza.'",Lloyd Austin,0.0,USA,-1.0,0
555,1817,2024-09-23,'We’ve been clear from the very beginning that that we’re going to support Israel in its efforts to defend itself.',Lloyd Austin,0.5,USA,0.5,1
556,1818,2024-08-19,"'The agreement is very clear on the schedule and the locations of IDF withdrawals from Gaza, and Israel has agreed to that.'",Antony Blinken,0.5,USA,0.5,1
557,1819,2024-08-19,"'Probably the best, maybe the last, opportunity to get the hostages home, to get a ceasefire and to put everyone on a better path to enduring peace and security.'",Antony Blinken,0.0,USA,0.5,0
558,1820,2024-02-26,"'Israel has basically accepted a six-week ceasefire proposal in Gaza, a senior official in US President Joe Biden’s administration told reporters Saturday.'",Senior official in US President Joe Biden’s administration,0.0,USA,-1.0,0
559,1821,2023-12-11,"'The United States has been clear we do not want to see this conflict spread to Lebanon and we continue to urge the Israelis do all they can to be targeted and avoid civilians, civilian infrastructure, civilian farmland, the UN, and the Lebanese Armed Forces.'",a spokesperson for the White House’s National Security Council,0.0,USA,-1.0,0
560,1822,2023-11-06,'Far too many Palestinians have been killed. Far too many have suffered these past weeks.',Antony Blinken,-1.0,USA,-1.0,-1
561,1823,2023-11-06,'There is more that can and should be done to minimize harm to Palestinian civilians.',Antony Blinken,-0.5,USA,0.5,-1
562,1824,2023-11-06,'No forcible displacement of Palestinians from Gaza. No use of Gaza as a platform for launching terrorism or other attacks against Israel. No diminution of the territory in Gaza and a commitment to Palestinian land governance for Gaza and the West Bank and in a unified way.',Antony Blinken,0.0,USA,-1.0,0
563,1825,2023-11-06,'Those calling for an immediate ceasefire have an obligation to explain how to address the unacceptable result that would likely bring.',Antony Blinken,1.0,USA,-1.0,1
564,1826,2023-10-09,"'President Joe Biden underscored the need for all countries to unequivocally condemn Hamas’s brutal atrocities, which are akin to the atrocities of ISIS from many years ago.'",President Joe Biden,1.0,USA,1.0,1
565,1827,2023-10-09,"'We don’t want to see any innocent civilians killed anywhere in the world, and that certainly includes in Gaza and in Israel.'",John Kirby,0.0,USA,-1.0,0
566,1828,2023-10-30,"'If there’s any chance of us being able to act constructively to do something, it will require an admission of complexity and maintaining what on the surface may seem contradictory ideas that what Hamas did was horrific, and there’s no justification for it. And … that the occupation and what’s happening to Palestinians is unbearable'",Barack Obama,0.0,USA,-0.5,0
567,1829,2024-03-18,'This offensive would risk further isolating Israel around the world and jeopardizing its long-term security and standing.',Antony Blinken,0.0,USA,-0.5,0
568,1830,2024-03-18,"'There is nowhere for those people to go. One and a half million people of a population of 2.2 million people who are now in that area — and let’s remember why they are there, because they were told to go there.'",Kamala Harris,-1.0,USA,-1.0,-1
569,1831,2024-03-18,"'The United States remains committed to the lasting defeat of Hamas, including in Rafah.'",Antony Blinken,1.0,USA,1.0,1
570,1832,2024-03-18,'A military campaign into Rafah would be a humanitarian disaster.',Antony Blinken,-1.0,USA,-1.0,-1
571,1833,2024-03-18,"'Our position, which is very clear, is that a major military operation in Rafah would be a mistake, something we don’t support.'",Antony Blinken,0.0,USA,-0.5,0
572,1834,2024-03-18,"'Israel needs to do more. We’ve seen some improvement over the last couple of weeks in getting humanitarian assistance to Palestinians, but it’s not enough.'",Antony Blinken,-0.0,USA,0.0,-1
573,1835,2024-03-18,"'As Israel prepares for an offensive in Gaza’s southern city of Rafah, Blinken said the US believes Hamas can be effectively dealt with without a major ground operation in Rafah.'",Antony Blinken,0.5,USA,-0.5,1
574,1836,2023-12-04,"'As we strive for peace, Gaza and the West Bank should be reunited under a single governance structure, ultimately under a revitalized Palestinian Authority, as we all work toward a two-state solution.'",Joe Biden,0.0,USA,1.0,0
575,1837,2023-12-04,"'The US has warned Israel firmly in hard and direct conversations, they said, that the Israel Defense Forces (IDF) cannot replicate the kind of devastating tactics it used in the north and must do more to limit civilian casualties.'",Senior US administration official,0.0,USA,-0.5,0
576,1838,2024-02-05,'The US would not support an Israeli military operation in Rafah without serious planning.',US State Department deputy spokesperson Vedant Patel,1.0,USA,-1.0,1
577,1839,2024-02-05,'I’ve been pushing really hard — really hard — to get humanitarian assistance into Gaza. A lot of innocent people are starving. A lot innocent people in trouble and dying. And it’s got to stop.',Joe Biden,0.0,USA,-1.0,0
578,1840,2024-02-05,"'I’m of the view, as you know, that the conduct of the response in Gaza – in the Gaza Strip – has been over the top.'",Joe Biden,-0.0,USA,0.0,-1
579,1841,2023-12-04,"'not negotiable,' but he said Israel risks replacing a tactical victory with a strategic defeat if it did not do more to prevent civilian deaths.'",Defense Secretary Lloyd Austin,0.0,USA,-1.0,0
580,1842,2023-12-04,'Hamas terrorists inflicted as much pain and suffering in women and girls as possible. The world can’t just look away at what’s going on. It’s on all of us … to forcibly condemn the sexual violence of Hamas terrorists without equivocation. Let me be crystal clear: Hamas’ refusal to release the remaining young women is what broke this deal and end the pause in the fighting. Everyone still being held hostage by Hamas need to be returned to their families immediately. We’re not going to stop.',Joe Biden,1.0,USA,-1.0,1
581,1843,2023-12-04,"'Today, the State Department is implementing a new visa restriction policy targeting individuals believed to have been involved in undermining peace, security, or stability in the West Bank, including through committing acts of violence or taking other actions that unduly restrict civilians’ access to essential services and basic necessities.'",Antony Blinken,0.0,USA,0.5,0
582,1844,2023-12-04,"'We will continue to seek accountability for all acts of violence against civilians in the West Bank, regardless of the perpetrator or the victim.'",Antony Blinken,0.0,USA,0.5,0
583,1845,2023-12-04,"'As President Biden has repeatedly said, those attacks are unacceptable. Last week in Israel, I made clear that the United States is ready to take action using our own authorities.'",Antony Blinken,1.0,USA,-1.0,1
584,1846,2023-12-04,'We will continue to engage with Israeli leadership to make clear that Israel must take additional measures to protect Palestinian civilians from extremist attacks.',Antony Blinken,-0.5,USA,0.5,-1
585,1847,2023-12-04,'Engage the Palestinian Authority to make clear it must do more to curb Palestinian attacks against Israelis.',Antony Blinken,0.5,USA,0.5,1
586,1848,2023-11-06,"'Far too many Palestinians have been killed. Far too many have suffered these past weeks. We want to do everything possible to prevent harm to them and to maximize the assistance that gets to them. To that end, we’ll be continuing to discuss with Israel the concrete steps to be taken to advance these objectives.'",Antony Blinken,0.0,USA,-0.5,0
587,1849,2023-11-13,"'Israel has clearly stated security objectives and imperatives for post-war Gaza, but so far they have not offered anything like a viable plan for the aftermath.'",Frank Lowenstein,0.5,USA,-0.5,1
588,1850,2024-03-04,"'What we are seeing every day in Gaza is devastating. We have seen reports of families eating leaves or animal feed. Women giving birth to malnourished babies with little or no medical care, and children dying from malnutrition and dehydration,'",Kamala Harris,-1.0,USA,-1.0,-1
589,1851,2024-03-04,"'The Israeli government must do more to significantly increase the flow of aid. No excuses,'",Kamala Harris,-1.0,USA,1.0,-1
590,1852,2023-10-23,"'There are, I think we’re up to 6,000-plus Palestinian lives lost, there’s humanitarian aid that’s not being allowed in, fuel that’s not being allowed in. And it feels to me like we need to acknowledge the pain and the suffering of the Israeli people and also of the Palestinian people.'",Rep. Pramila Jayapal,0.0,USA,-1.0,0
591,1853,2023-10-30,"'Now, we fully understand that Hamas does not represent the Palestinian people. And we mourn the loss of Palestinian civilians.'",Lloyd Austin,0.0,USA,-1.0,0
592,1854,2023-10-30,'It would “make the most sense” for an “effective and revitalized Palestinian Authority to have governance and ultimately security responsibility for Gaza.”',Antony Blinken,-1.0,USA,1.0,-1
593,1855,2023-10-30,"'The new speaker knows perfectly well if you want to help Israel, you can’t propose legislation that is full of poison pills.'",Chuck Schumer,1.0,USA,1.0,1
594,1856,2023-10-30,'I have repeatedly made clear to Israel’s leaders that protecting civilians in Gaza is both a moral responsibility and a strategic imperative. Democracies like ours are stronger and more secure when we uphold the law of war and protect civilians.',Lloyd Austin,0.0,USA,1.0,0
595,1857,2023-10-30,'No government or group that wishes Israel harm should try to widen this crisis.',Lloyd Austin,1.0,USA,-1.0,1
596,1858,2023-10-30,'We will not let Hamas or Putin win. Today’s battles against aggression and terrorism will define global security for years to come.',Lloyd Austin,1.0,USA,1.0,1
597,1859,2023-10-30,"'Food, water, medicine and other essential humanitarian assistance for civilians must be able to flow into Gaza. Civilians must be able to stay out of harm’s way – a task made even more difficult as Hamas uses civilians as human shields. And humanitarian pauses must be considered.'",Antony Blinken,0.0,USA,1.0,0
598,1860,2023-10-30,'Right now…the focus is on getting humanitarian assistance in and trying to work on some measure of safe passage out.',National Security Council spokesman John Kirby,0.0,USA,0.5,0
599,1861,2024-08-05,"'I mean, Israel has a right to go after the terrorists that are Hamas. But as I have said many, many times, they also have, I believe, an important responsibility to avoid civilian casualties. We need to get the hostages out. We need a hostage deal, and we need a ceasefire. And I can’t stress that strongly enough, it needs to get done. The deal needs to get done. It needs to get done now.'",Vice President Kamala Harris,0.0,USA,0.0,0
600,1862,2023-11-13,'I would say we are comfortable with our own intelligence assessment about the degree to which Hamas was and is using al-Shifa hospital as a command and control node and as a storage facility underneath. We’re very comfortable with our own intelligence assessment for that.',John Kirby,0.5,USA,0.5,1
601,1863,2023-11-27,"'The protection of civilians in Gaza is crucial to Israel’s long-term success against Hamas. It would compound this tragedy if all that awaited Israelis and Palestinians at the end of this awful war was more insecurity, more rage and more despair.'",Lloyd Austin,0.0,USA,-1.0,0
602,1864,2023-11-27,"'Too many innocent Palestinians have been killed. As Israel defends itself, it matters how. The United States is unequivocal: International humanitarian law must be respected.'",Kamala Harris,0.0,USA,-1.0,0
603,1865,2023-11-27,"'When this conflict ends, Hamas cannot control Gaza, and Israel must be secure. Palestinians need a hopeful political horizon, economic opportunity and freedom.'",Kamala Harris,0.0,USA,-1.0,0
604,1866,2023-11-27,"'Under no circumstances will the United States permit the forced relocation of Palestinians from Gaza or the West Bank, the besiegement of Gaza, or the redrawing of the borders of Gaza.'",Kamala Harris,-1.0,USA,-1.0,-1
605,1867,2023-11-27,"'We’ll discuss with Israel how it can achieve its objective of ensuring that the terrorist attacks of October 7 never happen again, while sustaining and increasing humanitarian assistance and minimizing further suffering and casualties among Palestinian civilians.'",Antony Blinken,0.0,USA,0.5,0
606,1868,2023-11-27,"'how do we get on a clear path to meeting the legitimate political aspirations of the Palestinian people, which, really, in our judgment, is the only way to durable peace and durable security for everyone, starting for Israel and Israelis'",Blinken,0.0,USA,1.0,0
607,1869,2023-11-27,"'Increased aid deliveries to Gaza, which have been enabled by the temporary truce between Israel and Hamas, should become a “new normal,”'",Samantha Power,0.0,USA,-0.5,0
608,1870,2023-11-27,"'We want to see all the hostages released and so there be extended pauses beyond these two days extension then you know, we’re in favor of that. And we’re going to keep working on this, as I said, hour by hour with all our partners in the region.'",John Kirby,0.0,USA,1.0,0
609,1871,2023-11-27,"'So it’s even all that more of an added burden on Israel to make sure that as they start to plan for operations in the south, whatever that looks like, that they have properly accounted for the innocent life — the extra innocent life that is now in south Gaza.'",John Kirby,0.0,USA,0.5,0
610,1872,2023-10-09,"'Needless to say, I’m completely outraged by what has taken place. We are looking at extreme acts of terrorism that must be condemned in no uncertain terms. There is absolutely no justification for terrorism. The president and I take very seriously our commitment to Israel and to the people of Israel, to support them, and in particular, to give Israel what it needs to defend itself.'",Vice President Kamala Harris,1.0,USA,-1.0,1
611,1873,2023-10-09,"'In fact, this morning, I was on a call the president was on with the prime minister that is now one of many calls that has taken place, to restate our commitment, that is unwavering, to stand with Israel and the Israeli people.'",Vice President Kamala Harris,1.0,USA,-1.0,1
612,1874,2023-10-09,"'It is our top priority to protect the safety and security of Americans overseas. I will also say, as the president said yesterday, we don’t want to see civilian deaths anywhere. We want to see civilians protected. We want to see civilians not targeted. We expect Israel to follow the laws of war.'",State Department spokesperson Matthew Miller,0.0,USA,1.0,0
613,1875,2023-10-30,'Our message to him or to anybody else is that they’re thinking about widening and escalating and deepening this conflict: You shouldn’t do it.',John Kirby,0.0,USA,-1.0,0
614,1876,2023-10-30,"'We do have to have conversations now about how we can best set the conditions for a durable, sustainable peace, durable, sustainable security for Israelis and Palestinians alike,' he said.",Blinken,0.0,USA,1.0,0
615,1877,2023-10-30,US President Joe Biden called for a humanitarian 'pause' in the war to allow aid to reach civilians and help facilitate the release of hostages.,Joe Biden,0.0,USA,0.5,0
616,1878,2023-10-30,"Israel has the right to respond and a responsibility to defend its citizens from terror. And it needs to do so in a manner that is consistent with international humanitarian law, that prioritizes protection of civilians.",Joe Biden,0.0,USA,0.5,0
617,1879,2023-11-06,"'Many, many thousands of innocent people have been killed in Gaza, and that the US has only seen some indications in certain scenarios that Israel is making an effort to minimize the civilian death toll there.'",National Security Council spokesperson John Kirby,-1.0,USA,-1.0,-1
618,1880,2023-11-06,"'Western powers, particularly the US and UK, are resistant to including language in the resolution that calls for an immediate ceasefire, a proposition supported by several other Council members.'",Deputy US Ambassador to the United Nations Robert Wood,0.0,USA,-1.0,0
619,1881,2023-11-06,"'We still believe in the value of temporary humanitarian pauses for specific purposes — to get things in and to get people out, including hostages.'",John Kirby,0.0,USA,0.5,0
620,1882,2023-11-06,"'When it comes to humanitarian pauses, we are engaged with the Israelis on the particular practicalities of that. One critical aspect though is seeing progress on hostages.'",Antony Blinken,0.0,USA,0.0,0
621,1883,2023-11-06,'Israel has raised important questions about how humanitarian pauses would work. We’ve got to answer those questions.',Blinken,0.5,USA,0.5,1
622,1884,2024-01-15,"'I want them to be focused on how to save civilian lives. Not stop going after Hamas, but be more careful.'",Joe Biden,0.0,USA,0.5,0
623,1885,2024-01-15,'Every partner that I met on this trip said that they’re ready to support a lasting solution that ends the long-running cycle of violence and ensures Israel’s security. But they underscored that this can only come through a regional approach that includes a pathway to a Palestinian state.',Antony Blinken,0.0,USA,0.0,0
624,1886,2024-01-15,'Nothing has changed in Biden’s desire for a Palestinian state. We’re not going to stop working towards that goal. And this is this is not a new comment by Prime Minister Netanyahu.',John Kirby,0.0,USA,-1.0,0
625,1887,2023-10-30,'Concerns about Palestinian displacement was a topic of discussion for Biden and Sisi – the leaders agreed that it was important to ensure that Palestinians in Gaza are not displaced to Egypt or any other nation.',the White House,0.0,USA,0.0,0
626,1888,2024-03-11,'The two officials “discussed efforts to achieve a ceasefire of at least six weeks in Gaza as part of an agreement to secure the release of hostages.”',State Department spokesperson Matthew Miller,0.0,USA,-1.0,0
627,1889,2024-01-08,"'My view has been from the beginning: Israel has a right to respond to this horrific terrorist attack from Hamas, but you do not have a right to go to war against an entire people, women and children.'",Bernie Sanders,0.0,USA,-1.0,0
628,1890,2024-01-08,"'And the United States Congress has got to act, because a lot of this destruction is being done with military weapons supplied by the United States of America.'",Bernie Sanders,-1.0,USA,-1.0,-1
629,1891,2024-03-11,"'Since the horrific terrorist attacks on Israel on October 7, violence in the West Bank has increased sharply. Today, we are taking further action to promote accountability for those perpetuating violence and causing turmoil in the West Bank by imposing sanctions on three Israeli individuals and two associated entities involved in undermining stability in the West Bank.'",US State Department spokesperson Matt Miller,-1.0,USA,1.0,-1
630,1892,2023-11-27,'Israel cannot repeat in southern Gaza the massive civilian casualties and displacement of residents it has inflicted in the north.',Antony Blinken,-1.0,USA,-1.0,-1
631,1893,2023-11-20,"'While this deal marks significant progress, we will not rest as long as Hamas continues to hold hostages in Gaza.'",Blinken,0.0,USA,0.0,1
632,1894,2025-01-13,"'Fighting in Gaza will stop, and soon the hostages return home to their families.'",President Biden,0.0,USA,-1.0,0
633,1895,2025-01-13,"'With this deal in place, my National Security team, through the efforts of Special Envoy to the Middle East, Steve Witkoff, will continue to work closely with Israel and our Allies to make sure Gaza NEVER again becomes a terrorist safe haven.'",Trump,1.0,USA,1.0,1
634,1896,2025-01-13,'guns in Gaza have gone silent',Joe Biden,0.0,USA,-1.0,0
635,1897,2025-01-13,"'For many months, we’ve been working intensely with our partners to develop a detailed post-conflict plan that would allow Israel to fully withdraw from Gaza, prevent Hamas from filling back in, and provide for Gaza’s governance, security and reconstruction.'",Antony Blinken,1.0,USA,1.0,1
636,1898,2025-01-13,'We assess that Hamas has recruited almost as many new [fighters] as it has lost. That is a recipe for an enduring insurgency and perpetual war.',Antony Blinken,0.0,USA,1.0,0
637,1899,2023-10-09,'We have immediately engaged our Israeli partners and allies. President [Joe] Biden was on the phone with Prime Minister [Benjamin] Netanyahu early yesterday to assure him of our full support',Antony Blinken,1.0,USA,1.0,1
638,1900,2024-03-18,'US President Joe Biden warned Netanyahu on Monday that a Rafah operation would deepen anarchy in Gaza.',Joe Biden,0.0,USA,-1.0,0
639,1901,2024-05-06,"'President Joe Biden had been briefed on Hamas’s response, adding that talks were at a “critical stage” and he did not want to say anything that would jeopardise the prospects of reaching an agreement.'",John Kirby,0.0,USA,-0.5,0
640,1902,2025-01-13,'The ceasefire will continue even if the negotiations on the second and third phases go beyond the initial six weeks of the first phase.',Joe Biden,0.0,USA,0.0,0
641,1903,2025-01-13,'The post-war reconstruction and governance envisions the Palestinian Authority inviting “international partners” to stand up an interim governing authority to run critical services and oversee the territory.',Antony Blinken,0.0,USA,0.5,0
642,1904,2024-02-26,"'The Israeli government is starving Gaza’s 2.3 million Palestinians, putting them in even more peril than before the World Court’s binding order'",Omar Shakir,-1.0,USA,-1.0,-1
643,1905,2024-02-26,"'The Israeli government has simply ignored the court’s ruling, and in some ways even intensified its repression, including further blocking lifesaving aid'",Omar Shakir,-1.0,USA,-1.0,-1
644,1906,2024-02-12,'United States President Joe Biden on Sunday warned Israeli Prime Minister Benjamin Netanyahu not to launch an offensive on Rafah without a “credible and executable plan” to ensure the safety of people sheltering in the city.',Joe Biden,0.0,USA,-1.0,0
645,1907,2024-11-25,"'Civilians on both sides will soon be able to safely return to their communities and begin to rebuild their homes, their schools, their farms, their businesses and their very lives.'",Joe Biden,0.0,USA,1.0,0
646,1908,2024-09-30,'They agreed on the necessity of dismantling attack infrastructure along the border to ensure that Lebanese Hezbollah cannot conduct October 7-style attacks on Israel’s northern communities.',US Secretary of Defense Lloyd Austin,1.0,USA,-1.0,1
647,1909,2024-06-03,"'Speaking on Monday, Biden “affirmed that Hamas is now the only obstacle to a complete ceasefire”.'",Joe Biden,1.0,USA,-1.0,1
648,1910,2023-11-06,"'The only way to ensure that this crisis never happens again is to begin setting the conditions for durable peace and security, including no reoccupation of Gaza after the conflict ends.'",Antony Blinken,0.0,USA,0.5,0
649,1911,2025-02-03,'I have news for you – we aren’t taking over Gaza.',Chris Murphy,1.0,USA,-1.0,1
650,1912,2024-11-04,"'This year has been difficult, given the scale of death and destruction in Gaza and given the civilian casualties and displacement in Lebanon, it is devastating. And as president, I will do everything in my power to end the war in Gaza, to bring home the hostages, end the suffering in Gaza, ensure Israel is secure, and ensure the Palestinian people can realise their right to dignity, freedom, security and self-determination.'",Kamala Harris,0.0,USA,1.0,0
651,1913,2024-05-06,'Our support for Israel’s security remains ironclad. And I’m not going to get into the specifics of – of one shipment over another.',John Kirby,1.0,USA,1.0,1
652,1914,2024-05-06,'Civilians have been killed in Gaza as a consequence of those bombs.',Joe Biden,-1.0,USA,-1.0,-1
653,1915,2025-04-07,"'The 30-year-old should be removed for his role in antisemitic protests and disruptive activities, which fosters a hostile environment for Jewish students in the United States.'",Marco Rubio,1.0,USA,-1.0,1
654,1916,2024-02-12,'A major military operation in Rafah should not proceed without a credible plan for ensuring the safety and support of more than one million people sheltering there.',Joe Biden,0.0,USA,-1.0,0
655,1917,2023-10-02,'Over the coming days the Department of Defense will work to ensure that Israel has what it needs to defend itself and protect civilians from indiscriminate violence and terrorism.',Lloyd Austin,0.5,USA,0.5,1
656,1918,2023-10-02,"'Biden warned “against any other party hostile to Israel seeking advantage in this situation”, adding he had spoken to Netanyahu.'",Joe Biden,1.0,USA,-1.0,1
657,1919,2024-06-17,'Israel had accepted the proposal and Hamas had not.',Antony Blinken,1.0,USA,-1.0,1
658,1920,2024-06-17,'The biggest issue preventing a ceasefire from being agreed was Hamas refusing to sign up.',Joe Biden,1.0,USA,-1.0,1
659,1921,2024-08-19,"'On Tuesday, Biden said Hamas was “backing away” from the deal agreed to by Israel. “It’s still in play, but you can’t predict,” he said while leaving the Democratic National Convention in Chicago. “Israel says they can work it out … Hamas is now backing away.”'",Joe Biden,0.0,USA,0.0,1
660,1922,2024-08-19,"'Blinken said the Gaza ceasefire deal needs to get done in coming days, adding the US, Egypt and Qatar will do everything possible to get Hamas on board with the so-called “bridging proposal”.'",Antony Blinken,0.0,USA,0.0,0
661,1923,2024-08-19,'Blinken said the US continues to oppose any “long-term” occupation of Gaza by Israeli forces and that talks have been “very clear on the schedule and location” of Israeli military withdrawals from Gaza.',Antony Blinken,0.0,USA,0.5,0
662,1924,2024-06-10,"'Some of the amendments proposed by Hamas to the United States’ proposal for a truce in Gaza are not “workable”, but efforts to reach an agreement are continuing.'",Antony Blinken,0.0,USA,0.0,0
663,1925,2024-06-10,"'A deal was on the table that was virtually identical to a proposal that Hamas put forward on May 6 – a deal that the entire world is behind, a deal Israel has accepted. And Hamas could have answered with a single word: Yes.'",Antony Blinken,1.0,USA,-1.0,1
664,1926,2024-06-10,"'Now, I can’t speak for Hamas or answer for Hamas. And ultimately, it may not be the path that Hamas wants to pursue, but Hamas cannot and will not be allowed to decide the future for this region and its people.'",Antony Blinken,1.0,USA,-1.0,1
665,1927,2024-08-05,"'As the threat of an attack from Iran and Iran-backed Hezbollah looms, the leaders of the United States, Qatar and Egypt said Thursday they may present what they called a “final bridging proposal” this week, urging Israel and Hamas to conclude a ceasefire and hostage deal in Gaza.'","Text summary of proposal by leaders of the United States, Qatar, and Egypt",0.0,USA,-1.0,0
666,1930,2025-03-17,'Fully supports Israel and the IDF in the actions that they've taken in recent days',Karoline Leavitt,1.0,USA,1.0,1
667,1931,2025-03-17,"'Hamas could have released hostages to extend the ceasefire, but instead chose refusal and war.'",US National Security Council spokesman Brian Hughes,1.0,USA,-1.0,1
668,1932,2025-03-17,'The US - which has aligned itself more closely with Israel since Donald Trump succeeded Joe Biden - said Hamas was making a very bad bet that time is on its side. It is not.',US representative,1.0,USA,-1.0,1
